145.73891506190517,-16.923066036746963
145.73291479999997,-16.916832749999998
145.73760145800964,-16.922788609408986
145.7324779976244,-16.922196500657183
145.73230657180005,-16.92204589491932
145.73663323611703,-16.917864074416915
145.7334972541844,-16.922709822046574
145.7342770225473,-16.922268102101604
145.73249567877653,-16.92241029270292
145.73477774729977,-16.922719959930962
145.7336653728177,-16.922823733209846
145.73343546698985,-16.922500683685094
145.73397030130212,-16.922458645985685
145.7374820788222,-16.923824296799598
145.7390818377659,-16.922982239295305
145.73866906066544,-16.92319893897716
145.73636765000003,-16.91828835
145.73855559999998,-16.923051899999997
145.73881065000003,-16.923320450000002
145.73609249045987,-16.917414223321547
145.73844035000002,-16.922891350000004
145.7378469855559,-16.92125075179494
145.73700289596914,-16.921450176074462
145.7319233832203,-16.92146589580018
145.7376415322065,-16.921236787840524
145.73207626411227,-16.92153151252274
145.73302663850924,-16.921222401916744
145.73694024270102,-16.921635677540575
145.73555480360875,-16.921025093636057
145.7346784649985,-16.92100571237985
145.73747168058784,-16.921220114953943
145.73348366726685,-16.92047599286566
145.73675473147088,-16.920784042825694
145.73559498104038,-16.920267215129385
145.73115900400464,-16.92038485565069
145.73864325542192,-16.920942841799015
145.73270116160734,-16.920791186820985
145.73331615519808,-16.9208897670752
145.73544464398154,-16.92021336567599
145.73302373576723,-16.920479887974306
145.7398611785699,-16.921560709972386
145.7389086551649,-16.921280777973138
145.73457901128464,-16.920147033598262
145.73593433411,-16.920266014260104
145.73751756722336,-16.920837124968244
145.73598084844855,-16.92070656911001
145.73692253302667,-16.920782488298553
145.73396186958763,-16.92049937234914
145.73652759246337,-16.920782056759954
145.73635387100197,-16.920751653764142
145.73242533182537,-16.920380651109646
145.7326793580338,-16.920448510339536
145.73842939675134,-16.922042210763117
145.7374057,-16.922846749999994
145.7348600774752,-16.9210104948667
145.7310939110366,-16.921196929619644
145.73086312677694,-16.92076994424748
145.73874586945934,-16.9211257379839
145.73167775000002,-16.920855100000004
145.73106049999998,-16.921320899999998
145.7377383653671,-16.923586497223642
145.7375624666318,-16.923304449880625
145.73260775000003,-16.921235900000006
145.73767856605008,-16.92337854837937
145.73556523313167,-16.921993849667086
145.73677991470822,-16.92129306255959
145.73083935000002,-16.920875000000002
145.73213661932937,-16.921090904341852
145.73662503671625,-16.921535215971822
145.73081084999998,-16.921083799999995
145.73567768135112,-16.921842207412165
145.73173845,-16.9209401
145.73208391172707,-16.921151281312
145.73250480000002,-16.921049000000004
145.73111289121857,-16.92109788005198
145.73081892648662,-16.920985692910385
145.7377446589014,-16.923131234640437
145.7380135618987,-16.92378929310407
145.7358822193741,-16.9216413088071
145.73088012560652,-16.92066129349831
145.73824736092615,-16.923676785363767
145.733891956397,-16.92104167666847
145.73655075,-16.9212107
145.737119561977,-16.920825025467213
145.73771470000003,-16.920864450000007
145.73806031668525,-16.921740824914547
145.7390333,-16.92116415
145.73114114999998,-16.920685549999998
145.73466793230557,-16.922161173402372
145.73419170348697,-16.920575362735992
145.73555306384773,-16.92080873175948
145.73475800094528,-16.920158375186652
145.73845240741542,-16.920936832199267
145.7339152276378,-16.920671265511874
145.733118637225,-16.92086157766528
145.73937881935595,-16.921335967393176
145.7361547016445,-16.92074128851117
145.73806557726792,-16.920908437158676
145.73131721859195,-16.92070654454085
145.73455900960954,-16.920616814890412
145.73526886349083,-16.92021704273341
145.73824441529632,-16.920904569305797
145.7349262814465,-16.920176189521374
145.7393514193362,-16.92150290455818
145.7323498641889,-16.92054690416713
145.7351304982607,-16.920653341727753
145.73104017747352,-16.920210633162785
145.73346687877293,-16.92064428176143
145.7343727321679,-16.920586405930408
145.7389238190512,-16.921468871088482
145.73321068899375,-16.920471108115237
145.73126376970956,-16.920419134933496
145.73138665334156,-16.920405130988797
145.7357676556119,-16.920230484616905
145.7398145431664,-16.922117558453106
145.73179446325517,-16.920690629583575
145.73558700354792,-16.920650037798797
145.73184969428115,-16.920526526714713
145.73293247862253,-16.92083858848493
145.73983661537116,-16.92194194408519
145.7388427859773,-16.920932939040725
145.73963541842474,-16.921888813201573
145.73089689667486,-16.920434595817234
145.7334786759281,-16.92089139182712
145.7396940616271,-16.921960196062503
145.73284682593476,-16.920477194112394
145.73510000000002,-16.9201776
145.73089357421534,-16.920552404909216
145.73350579151722,-16.920811521544397
145.7376786,-16.9215804
145.73532505,-16.9206621
145.73291842394653,-16.920741805223724
145.737330824004,-16.92082870547089
145.73494025,-16.9206193
145.73141809999998,-16.9224809
145.73182964999998,-16.922394299999997
145.7315992364432,-16.922567774008805
145.73224278677873,-16.92237212318432
145.7389083,-16.921712699999997
145.7317531625228,-16.922509976644186
145.73169685,-16.9223544
145.73209952428095,-16.92229280493428
145.73106900591247,-16.922438775745654
145.73801135000002,-16.9215761
145.7378797568701,-16.921567220942777
145.73749283147956,-16.92153262850936
145.73128097938286,-16.92186388269767
145.73338244229691,-16.92159544783807
145.73388199931193,-16.921224523642753
145.73118620572498,-16.922033918994416
145.73610103787692,-16.921741027538857
145.7317682155352,-16.921805628508032
145.73142019324825,-16.921556704723336
145.73626909910752,-16.921766326053582
145.73423400802733,-16.921236706347916
145.73958224999998,-16.9226876
145.7346764336198,-16.92169012929734
145.73883955,-16.92218145
145.73844832690665,-16.921849332334684
145.73082013695313,-16.922801073925534
145.73459488373206,-16.92178281054358
145.7393605430708,-16.922208411582446
